epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.9407641013463338,0.0692016702145338,0.03487839580823978,0.6907813767592113,0.038267487411697707,0.40095075567563376,0.06978410656253496,0.9390245834986369,0.0718897928794225,0.03466638500491778,0.8297567208607991,0.04394156609972318,0.21192049682140351,0.07253104001283646
2,0.8587080458799998,0.21555330529808997,0.12254444944361846,0.8039683659871419,0.1287833717962106,0.8036628216505051,0.21736200402180353,0.8865104595820109,0.14998836666345597,0.05915633291006088,0.9651639143625895,0.32373964190483095,0.09934394508600235,0.14994715402523676
3,0.34927429954210915,0.6834006528059642,0.4461429158846537,0.9786082625389099,0.6664608319600424,0.7401822706063589,0.6870010226964951,0.9954907774925232,0.0039899415064913535,0.0023095741441162923,0.968486225605011,0.6480828603108724,0.0020073466837250936,0.003972197405528277
4,0.2123975157737732,0.7896337668100993,0.5659809490044911,0.9881528000036875,0.7947307189305624,0.8003552635510762,0.7949247260888418,0.9999563058217367,2.1240317437332124e-06,2.0399542420464673e-07,0.9684849580128988,0.13333333333333333,1.0522300726734101e-06,2.1044434106443077e-06
5,0.18077804644902548,0.8208151161670685,0.6175194104512532,0.9901453256607056,0.8317399501800538,0.8257535060246786,0.8271660407384237,0.9312097867329915,0.06701408170423141,0.013068365356351327,0.9694823304812114,0.8519175211588542,0.03554342623283446,0.06650749973753894
6,0.16546014547348023,0.8359569470087688,0.64058043162028,0.9909578720728557,0.843570593992869,0.8442544877529145,0.8426722129185994,0.7931272268295289,0.20690106550852458,0.054499162112673125,0.9720611174901327,0.89651540517807,0.11859580129384995,0.20546668916940689
7,0.1640221357345581,0.8373139878114064,0.6471601148446401,0.991013620297114,0.8434055984020233,0.8508669296900432,0.8442340572675069,0.9969255208969117,0.002684280121078094,0.00030954411874587845,0.9685346206029256,0.4,0.0013362173611919084,0.002659240085631609
8,0.15331353942553202,0.8479536612828572,0.6637015998363495,0.9916785558064779,0.8563267072041829,0.8576135714848836,0.8552772382895152,0.9620369076728821,0.03671874845167622,0.008328528508233528,0.9691304167111715,0.9882002592086792,0.018726499834641194,0.03639747880321617
9,0.14624523321787516,0.8549763083457946,0.679319703578949,0.9921556115150452,0.8625903964042664,0.8654410024483998,0.8627985139687856,0.5823837916056315,0.41852091352144877,0.14221394658088685,0.9770665208498637,0.9543301184972127,0.27282967368761696,0.41654431223869326
10,0.14019662141799927,0.8610003550847372,0.6902440190315247,0.9924948990345002,0.8682804087797801,0.8716124931971232,0.8690326491991679,0.7984147111574809,0.2015300573160251,0.05611963824679454,0.9723463257153829,0.9816747109095255,0.1149748807772994,0.20027238614857196
