epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.9442339022954305,0.06598501424305141,0.03398254114047935,0.7694550926486651,0.03800955592499425,0.28851023949682714,0.06658474053256214,0.9463678101698557,0.005335978674702346,0.0024157931950564188,0.9641972402731578,0.02203390031742553,0.003094784434263905,0.005387529746318857
2,0.4754140337308248,0.5552918201933305,0.37840451303248607,0.9422214875618616,0.5221904598176479,0.7520587451756,0.5593940169860919,0.9999504605929057,0.0,2.962502530327408e-10,0.9684849202632904,0.0,0.0,0.0
3,0.2830642481644948,0.7182958386838436,0.5268835395574569,0.9840791632731756,0.7202747645477454,0.7494513387481372,0.7241835713386535,0.9987695296605428,0.0009899041015766366,0.0008762989575019485,0.9684972882270813,0.7278746068477631,0.0004957752232864247,0.0009890474986605114
4,0.2539068728685379,0.7471538479129474,0.5654122228423755,0.9859969387451808,0.7555853632589181,0.7704404505590597,0.7538854802648226,0.35660003622372943,0.6441563427448272,0.3952885553240776,0.9820390224456788,0.8416729787985484,0.5363767653703689,0.6450886378685633
5,0.23958234935998918,0.7612792904178302,0.5916658403972784,0.9868751461307208,0.7662884088853995,0.7895876126984755,0.7685641008118789,0.8368811070919037,0.16257742357750735,0.15269720057646433,0.9709952791531881,0.9113093554973603,0.09232230043659607,0.16599177680909633
6,0.22455067286888758,0.7762500867247581,0.6042852635184924,0.9876709416508674,0.7850028683741888,0.7966337139407794,0.7836902673045795,0.23642199834187824,0.7643142441908518,0.6016188979148864,0.9868166943391165,0.8655871391296387,0.706606051325798,0.7704341967900594
7,0.21228829969962437,0.7884070734182994,0.6221294211844604,0.9883285005887349,0.7911116366585096,0.813984727859497,0.7959365343054136,0.6661301771799724,0.33415509164333346,0.22451914524038633,0.9543615758419037,0.32529684801896414,0.3799674481153488,0.33701328138510384
8,0.21347802629073462,0.787159442404906,0.6245791137218475,0.9884128873546918,0.7915185627837976,0.8137724767128627,0.7949805888036887,0.3851043244202932,0.615481988588969,0.5195073882738749,0.9782475372155507,0.7405132363239925,0.5672912647326788,0.6228289882342021
9,0.1887665127714475,0.8118183925747872,0.6522418685257435,0.9897384708126385,0.8178045369684697,0.8320258319377899,0.8200778926412264,0.24462631344795227,0.7562528093655904,0.6051547725995382,0.9866142590840657,0.8724646886189779,0.6889810840288798,0.7629042565822601
10,0.18229144861300786,0.8182783832152685,0.663033536573251,0.9900948956608773,0.8228232180078824,0.8400307178497315,0.8267759948968887,0.37114707032839456,0.6299701700607936,0.501264899969101,0.9676916718482971,0.4987190922101339,0.9037801583607992,0.6360142072041829
11,0.17301759670178096,0.8275698125362396,0.6747355471054713,0.990723076959451,0.8298743218183517,0.8510799184441566,0.8361124773820241,0.21349058548609415,0.7870189726352692,0.634112149477005,0.9879686037699381,0.8585421880086263,0.7505781193574269,0.7941835343837738
12,0.16570364236831664,0.8349167138338089,0.6860661804676056,0.9912163570523262,0.8410704359412193,0.8549798205494881,0.8439436301589012,0.22805901368459067,0.7724847137928009,0.6427149871985117,0.9870179851849874,0.8395911633968354,0.7438707341750462,0.7812397003173828
13,0.15967104236284893,0.8408845404783885,0.6917758405208587,0.9913795292377472,0.8284743348757426,0.8783613408605258,0.8500279699762662,0.18251454432805378,0.8180695990721385,0.6795655310153961,0.9892478068669637,0.8431937754154205,0.8206474483013153,0.8268002112706502
14,0.16014290104309717,0.8404106865326564,0.6924719721078872,0.9914024695754051,0.8269313549002012,0.8808331583937009,0.8496791362762451,0.17803332209587097,0.8224398136138916,0.6799688259760539,0.9893476307392121,0.8296611368656158,0.8415171265602112,0.831128325064977
