epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.9029068836410131,0.08670232246264017,0.04366556836924117,0.6438674338694129,0.05131637494611953,0.3061466699000448,0.08740091803649973,0.9002609508378165,0.0951075226600681,0.046710638429171274,0.6849329349185739,0.057718418289109,0.2952379927571331,0.09582338242658547
2,0.32684014990393606,0.6826619665537562,0.48409093213766546,0.9395784226113132,0.6503527538817642,0.7685590533406607,0.6848433743164476,0.2631124901984419,0.7400267895843301,0.5245786468897548,0.9708301323865142,0.7321683567549501,0.7551904959338052,0.7420796193182468
3,0.24664092502955878,0.7558882252446243,0.5584555895599935,0.9723863765331251,0.736755969268935,0.7860075261976037,0.7582168990213957,0.2344430796802044,0.7677338208471026,0.5775507643286671,0.9725962254617896,0.7227668554655143,0.8278933364365783,0.7705945553524154
4,0.22471977145011937,0.7771890743502549,0.5867604280688933,0.9751063077045339,0.7615138908315983,0.8033540524276239,0.7796256059248533,0.22681315456117904,0.7741838432848454,0.5866864219840083,0.9741959454757827,0.7487916643066066,0.8101704392049994,0.7773028063986983
5,0.21005098215703452,0.7915091958961317,0.6050539053311306,0.9767119982945067,0.7773740165201681,0.8146768526307174,0.7939297898805567,0.21905015728303365,0.782444913472448,0.5973745760108743,0.9753253805850234,0.7608080926750388,0.8136876209505967,0.7852699591645173
6,0.19962418558342115,0.801790419300752,0.6189945897619639,0.977935084274837,0.7889056324160525,0.8237524003322635,0.8042395345068404,0.2038335326526846,0.797220338668142,0.616452027910522,0.976313014115606,0.7549776477473122,0.8527721432702882,0.8000957486884934
7,0.18711685176406587,0.8142640775601778,0.6370718871642437,0.9794481657445431,0.8034481942387564,0.8336869862728885,0.8167691813515765,0.20354733456458365,0.797775961458683,0.6070677212306431,0.9765192153198379,0.7591084028993335,0.8492887956755502,0.8009163151894297
8,0.17734804416873626,0.8240473891741463,0.6521792632660696,0.9805986011134726,0.8147123285702297,0.8411771515384316,0.8265869731881789,0.1830645012004035,0.8180815327380385,0.6427670105227402,0.9798404436026301,0.8133259240005698,0.8288914066340242,0.8203737528196403
9,0.16231503350926296,0.8390887234626072,0.6735119894146919,0.982292948689844,0.8316714289997306,0.8536890085254397,0.8416860446866069,0.17274467008454458,0.8284443882959229,0.6626754451010909,0.9807595158261913,0.8110822811722755,0.8537123602415834,0.8312756706561361
10,0.14918278210929461,0.8522977030703,0.6954737911000848,0.9839003075446401,0.8473166297855121,0.8642807682710034,0.8549928834129658,0.1634913438132831,0.8379207067191601,0.672116086951324,0.9822088863168444,0.8360689458038125,0.8466866096215588,0.8407915101519653
11,0.1376885220940624,0.8638428967179996,0.7142847402553473,0.9852981982486588,0.8613487182717238,0.8732647157407233,0.8666640530739512,0.157314659761531,0.844043208020074,0.6794081633644444,0.9834569288151604,0.872006646756615,0.8232089062886578,0.8463083532239709
12,0.12474960248385157,0.8768947866878339,0.735360361635685,0.9867329843608397,0.8765022757330111,0.8841300452394145,0.8798147833773068,0.14529801639063017,0.8561132646032742,0.7036514745226928,0.9842767497258527,0.8538324513605663,0.8654013574123383,0.8591075981301921
13,0.11837090445416314,0.8833257743556585,0.7477078308750477,0.9874112717807293,0.8758927044857826,0.8984131094600473,0.8866059565916657,0.14450772745268686,0.8568739502557686,0.7043929408703532,0.9844411882971015,0.859107683811869,0.8614441129778113,0.8597930664462703
14,0.11771672125905752,0.8839947951159307,0.7480286254680583,0.9875009186299784,0.8793930042801159,0.8959561847150326,0.8872072217719895,0.14433499638523375,0.857069847307035,0.7050067830298629,0.9844974827553544,0.8613198734819889,0.8595852559166295,0.8599743662135941
15,0.11731659288385085,0.8844188417174986,0.7487561621570161,0.9875908987596631,0.8823268889848676,0.8936754165749464,0.8875869299684253,0.1442736935402666,0.8571147333298411,0.7040747255086899,0.9844874196818897,0.8606428456093583,0.8602748869785241,0.8599800946457046
16,0.11774656748665231,0.883999716224415,0.7486225288095218,0.9875882579279798,0.8827900158773575,0.8923927291429469,0.8871392493269273,0.1444763078221253,0.8569972312876156,0.704013680773122,0.9845713036400932,0.8665082598371165,0.8540559235428061,0.8597486295870372
17,0.11731845340026277,0.8844144566516791,0.748565435675638,0.9876164237835577,0.8840852452974234,0.8917053190193006,0.887517806940845,0.14422701831374848,0.8571983245866639,0.7049411535263062,0.9845114749457154,0.8616961150297097,0.8593408811305251,0.8600376865693501
18,0.1171153938131673,0.8846216792506831,0.7488913820790393,0.9876433190490518,0.884935623167881,0.8911842166313103,0.8876916623807379,0.14422116428613663,0.8571896723338536,0.7049463636108807,0.9845834299921989,0.8660107792488166,0.8549627076302256,0.8599713620330606
19,0.11724138180060047,0.8845006907358766,0.7492484019270965,0.9876486573900495,0.8848355432440128,0.891167760427509,0.8876241138204932,0.1440667286515236,0.8573783391288349,0.7045908458530903,0.9846031995756286,0.8662149123847485,0.8551203065684864,0.8601440622338227
20,0.11739140376448631,0.8843654380845172,0.7492123864857214,0.9876600207228746,0.8849100100674799,0.8907812901639512,0.8874537856983287,0.14393860314573562,0.8574343749455043,0.7055830476539475,0.9845391320330756,0.8619678834719318,0.8595493409250464,0.8602826355823449
21,0.11739334956343685,0.8843421063252858,0.7487401823912349,0.9876526815018484,0.885240000007408,0.8905233134116445,0.8874295859464577,0.14380849206021853,0.857546366751194,0.7065379199172769,0.9844818785786629,0.8575662172266415,0.8644913323223591,0.8605509219425065
22,0.11668887614671673,0.8850619759676712,0.749589540197381,0.987685036446367,0.885984041195895,0.8910841134243778,0.8881452205990042,0.14402641036680766,0.8573966840548175,0.7047193295189312,0.9846252602125917,0.8675436579755375,0.8538027868739196,0.860131709171193
23,0.11746892891824245,0.8842928734208856,0.7491880825587681,0.9876733683049679,0.885200143525643,0.8903794013229864,0.8873828118667006,0.1437701609517847,0.857640807649919,0.7057724563138825,0.984582220869405,0.8633736371994019,0.8585455992392131,0.8604764033641134
24,0.11684335967791933,0.8849053784672704,0.749436537469072,0.9876852776589138,0.8860413422808051,0.8907488024394427,0.8879650442727974,0.14381362444588117,0.8576004297605583,0.705169601632016,0.9846071212419442,0.86501198847379,0.8568359900798116,0.8604233765176365
25,0.1167981531471014,0.8849642471011195,0.7496487913387162,0.9877014672383666,0.8864679514829602,0.8903772487704243,0.888038561945515,0.14405580184289388,0.8574155100754329,0.7044144927390984,0.9846267418137619,0.8675080644232886,0.853895328938961,0.860160153891359
26,0.11661486513912678,0.8851274216015425,0.7499181842431426,0.9877013896725008,0.8860178825312427,0.8911804983924542,0.8882069120715771,0.14424007864935057,0.8572201691567898,0.703855635864394,0.9846258163452148,0.8688611893781594,0.8520193701343877,0.8598654775747231
27,0.1165891271084547,0.8851779487782291,0.7503839482420257,0.9877205086605889,0.8864563021010586,0.8909024947455951,0.8882751511409879,0.1436750287456172,0.8577841307435717,0.7058929204940796,0.984581686024155,0.8623575642704964,0.859912210809333,0.8606550986213344
28,0.11698065777974469,0.8847793662654502,0.7496461732579129,0.9876904813572764,0.8853634541322078,0.8911715425284845,0.8878775792462485,0.14358711508767946,0.8578077144920826,0.7063231611890453,0.9845933318138123,0.8631050256746156,0.8591683522931167,0.8606498715068612
29,0.11662416865250894,0.8851369339972734,0.7499560778960586,0.9877068236736315,0.8861312801018357,0.8910985883059246,0.8882032309525779,0.14362983565245355,0.8577718926327569,0.7059715219906398,0.9845679923892021,0.861742918512651,0.8604908707950797,0.8606378925698144
30,0.11644266625600201,0.8853226981258818,0.7500606696786625,0.9877204044855067,0.8863805634900928,0.8911340575931328,0.8884096962532827,0.14371065529329435,0.8577240439397948,0.7061342863099915,0.984607779021774,0.8644354960748127,0.8576634196298463,0.860561802983284
31,0.116809449291655,0.8849672037842018,0.7503906332754663,0.9877231545480234,0.8859598566112774,0.8909599647990295,0.8880709423018354,0.14375021468315805,0.8576902342694146,0.7057628354855946,0.9846073112317494,0.864671985485724,0.8573342556399959,0.8605059071310929
32,0.11667212431452104,0.8850985817345125,0.7502928328301225,0.9877327347972563,0.8862213847626533,0.8910172022879124,0.8881819483691028,0.14366429245897702,0.8577911938939776,0.7054529296500343,0.9846247237707887,0.8652549024139132,0.8568956341062274,0.8605673792106765
33,0.11645161293979202,0.8853050645973001,0.7503079994182501,0.9877333279166903,0.8868192943877408,0.8906698520960552,0.8883578874436873,0.1438062254871641,0.8576155714690685,0.7050521432289055,0.9846535484705653,0.8680850049214703,0.8537081613072327,0.8603436318891389
34,0.1169264041153448,0.8848520079627633,0.7500001792130726,0.9877246635566864,0.886339329715286,0.8903359251895121,0.8879559864955289,0.14359720636691367,0.8578634224832058,0.7062079342348235,0.984591796462025,0.8625405303069523,0.859880587884358,0.8607280142605305
35,0.11641714056687695,0.8853540021393981,0.7504196386518223,0.9877381463135991,0.8865821648921285,0.8909540540937867,0.8884347812937838,0.1441685605262007,0.8572963247341769,0.7037274869424957,0.9846581476075309,0.8704517143113273,0.8505713790655136,0.8598966917821339
36,0.11666362439947468,0.885094669913607,0.750436267283346,0.9877330916268485,0.8860426130039352,0.8912149844691157,0.8881897277065686,0.14352618104645185,0.857879889862878,0.7063666092497962,0.9846083005624158,0.8634929566511086,0.8589262674961772,0.8607283681631088
37,0.11662990852658238,0.8851485626239862,0.750295504661543,0.9877463177378688,0.8863781887505736,0.8908959164151123,0.888248873741499,0.1438184678554535,0.8576464179371085,0.7053609767130443,0.9846402821796281,0.8671010871018682,0.8547156479741845,0.8603713868984154
38,0.11602262673633439,0.8857402987778187,0.7507301036800657,0.9877725139792476,0.8867214420544249,0.8916956959292293,0.8888281735458544,0.14405338891914912,0.8574229681066105,0.7042761551482337,0.9846612215042114,0.8695708177983761,0.851850304220404,0.8601239169282573
39,0.11696562876126596,0.8848192691802979,0.7503015277907252,0.9877388976248247,0.8861338790240032,0.8905153376981616,0.8879165477784616,0.14346375688910484,0.8579672048134463,0.7063373997807503,0.9846229547900813,0.8640236593782902,0.8585309774747917,0.8607910435114589
40,0.1165070425985115,0.8852492316759059,0.7504861066117883,0.9877485316246748,0.886377260887197,0.8911400211176702,0.8883501683760967,0.14346352059926307,0.85795435788376,0.7061009231422629,0.9846160795007434,0.8635396904179028,0.8590524047613144,0.8608093506523541
41,0.11647517992449659,0.8852947471397263,0.7502608846074769,0.9877403619300041,0.8864991444029978,0.8910609132477215,0.8883907136374286,0.14370254107883998,0.8577233536967209,0.7052460419280189,0.9846784546971321,0.8689678987222058,0.8529936958636556,0.8604180120996067
42,0.11670552287250757,0.8850645356412444,0.7506813034415245,0.9877503858879209,0.8864270505894508,0.8907279444060155,0.8881695742851922,0.14368486191545213,0.8577488272317818,0.7057031845407826,0.9846346404935632,0.8659394612269742,0.8561569617262909,0.8605350160173008
43,0.11618844233453274,0.885583999832826,0.7503313488726105,0.9877495048567653,0.887106655032507,0.8909251026010939,0.8886427166206496,0.14352524972387723,0.8579256348311901,0.7060552931257656,0.9846103281847068,0.8633912636765412,0.8591352248830455,0.860775525016444
44,0.11658073908516339,0.8851756241970828,0.7504501594230533,0.9877444052004388,0.8866614104647722,0.8905295438266226,0.8882339908076184,0.14358782076409884,0.8578276618250779,0.7062292407665934,0.9846314782542842,0.8653237952717713,0.8569178166134017,0.8606224528380803
45,0.11640914436429739,0.8853714475408196,0.7506932374089956,0.9877588909917644,0.8867690164063659,0.8908592796485338,0.8884527189657092,0.1437474095395633,0.8576698015843119,0.7050498447247914,0.9846297944230693,0.8662344472748893,0.8556520220424447,0.8604237203087125
46,0.11661278017397438,0.8851812763937882,0.7507285732509834,0.987754810867565,0.8864351489714214,0.8909870920968908,0.8883117547790919,0.14364782880459512,0.857785022684506,0.70600007048675,0.984665010124445,0.8675395777182919,0.8546643321003232,0.8605738484433719
47,0.116253740553345,0.8855086255020329,0.7505304579223905,0.9877587781686868,0.8870825923181006,0.8908095520788005,0.888573853831206,0.14388981834053993,0.8575172951178891,0.7040825550045285,0.9846592066543443,0.8693330202783857,0.8521355220249721,0.8601455582039697
48,0.11627994105219841,0.885469362272748,0.7504058435027089,0.9877517344430089,0.8870534155783909,0.8908469727528947,0.888546200069998,0.14378590189984866,0.8576824638460364,0.7047532025192466,0.9846541493066719,0.8677799989070211,0.8540893819715295,0.8603852258196899
49,0.11666265183261462,0.8851148520729372,0.7510400705837778,0.9877706960375819,0.8870464180197034,0.8900884770389114,0.8881993664960776,0.1436419455068452,0.8577577833618436,0.7055383654577392,0.9846249174858842,0.8655720757586616,0.8564418399972575,0.8605009578168392
50,0.11644194634365183,0.8853383105514305,0.7507034831547311,0.9877593422840748,0.8865923241579107,0.8910571706614324,0.8884337445987123,0.1434140902544771,0.8580298663250038,0.7062683861170497,0.9846189272190843,0.8634418791958264,0.8592338977115495,0.8608512543141842
51,0.11608000578624862,0.8856927381296243,0.7507280579635075,0.9877643272546786,0.887390274554491,0.8909266849181482,0.8887697349169424,0.1437606577362333,0.8576847692685468,0.7046531981655529,0.9846463570637363,0.8673998064228466,0.8544466256030968,0.8603852332702705
52,0.11638391975845609,0.8853980704609837,0.7505883017022695,0.987765371799469,0.8870778259422097,0.8906693442591599,0.8884659007723842,0.1436341442167759,0.8577717090291637,0.705977316413607,0.9846539465444428,0.8671144853745189,0.8549718596041203,0.8605177838887487
53,0.11663917984281268,0.8851367344281503,0.7504160267167858,0.9877456105979425,0.8866379666807396,0.8906986307618874,0.8882259174383113,0.1433327512017318,0.8580517481480326,0.7073642632790974,0.9845465458929539,0.858626479016883,0.8644001877733639,0.8610378088695663
54,0.11643350922635623,0.8853306097111532,0.7504782044727888,0.9877520548179746,0.8868817100301385,0.8908348746065583,0.888424714894167,0.1436251284820693,0.8578381724655628,0.705474430429084,0.984635734132358,0.8656106883926051,0.8566213223551001,0.8606092073023319
55,0.11675588134676218,0.8850114981510809,0.7503940839586514,0.9877397173217365,0.8863113642271075,0.8906890164528575,0.8881062206679157,0.1434563850717885,0.8580128609069756,0.7062507910387856,0.9846465209765094,0.8649837241641113,0.8577150361878532,0.860853656062058
56,0.11631768050470523,0.8854607617748635,0.7506131351526294,0.9877591066594634,0.8865059204399586,0.8914291603224618,0.8885812465367573,0.1436480406139578,0.8577736791755471,0.7053739045347486,0.9846813795822007,0.8688526435622147,0.8532170232917581,0.860475417226553
57,0.116424755060247,0.88535223555352,0.7506242067153964,0.9877509212653551,0.8862042079812714,0.8915379071342093,0.8884597630905253,0.14416638814977237,0.8573108538985252,0.7033187347863402,0.9846614668411868,0.8706599356872695,0.8503807075321674,0.8598972665412086
58,0.11615251776363168,0.8856314199843577,0.7509458333786044,0.9877690648926156,0.8867016501192536,0.8915600028953382,0.8887300505968077,0.14339938759803772,0.857991527233805,0.7065407522022724,0.9846113765878337,0.8630338843379702,0.8596597484179905,0.8608654125460556
59,0.1164878083925162,0.8852937084489635,0.7504901384402599,0.9877551595813462,0.8868553670389312,0.8905759794371468,0.8883535291201302,0.14359403348394803,0.8578320401055473,0.7061705105006695,0.9846371236656394,0.8656627833843231,0.8565747221665723,0.8606162422469684
60,0.11671988027436393,0.8850582424285156,0.7507358532665032,0.9877639019063541,0.8862564819199699,0.8910575575594392,0.8881893676838705,0.14337853342294693,0.8580420879381043,0.7062987057226044,0.984640546143055,0.8647021784314087,0.8579991087317467,0.860853087157011
61,0.11609854269772768,0.8856883071629065,0.7508383390626737,0.9877729692629406,0.887341297896845,0.8909381461728897,0.8887705459658589,0.14383391556995256,0.8576044690396104,0.7048746182450226,0.9846535979637078,0.8682820057230336,0.853421646037272,0.8602963505046708
62,0.1165456674726946,0.8852144523656794,0.7506007141034517,0.9877472726096,0.8865290177719933,0.8908966946016464,0.8882977591295328,0.14351368376186915,0.8579173822488103,0.7061696914689881,0.9846193370010171,0.8641055854303497,0.8583560415676662,0.8607389777898788
63,0.11607802645968539,0.8856898127123713,0.750499894044229,0.9877648501257811,0.8872457698785833,0.8910194968006441,0.8887833056173154,0.1435913991715227,0.8578463867306709,0.7056168211357934,0.9846527778676578,0.8666844964027405,0.8555243755025523,0.8605809259627547
64,0.11644579416939191,0.8853326336081538,0.7507708205708435,0.9877555873245001,0.8868444444877761,0.8906687233330948,0.8884046663131032,0.1437918320298195,0.8576337301305362,0.7049420257764203,0.9846408526812281,0.8672728293708393,0.8545067815908364,0.8603561956967626
65,0.11624632962048054,0.8855190617697579,0.7508461057607617,0.9877565452562911,0.8867495017392295,0.8913438877622996,0.888609227192189,0.14340553911668913,0.8580110312572548,0.7064181960054806,0.984598422156913,0.862239311848368,0.8604358115366527,0.8608604249145303
66,0.11698976012745074,0.8847950418878879,0.7500821676637445,0.9877329947693008,0.8862806200715048,0.8903303683868476,0.8878798943811229,0.14350416298423493,0.8579463128532682,0.7057467480855328,0.9846549215061324,0.8660348643149648,0.8564665354788303,0.8607441947928497
67,0.11619377176144294,0.8855765429990632,0.7504760548472404,0.9877509473423872,0.8869989562247481,0.8910591080784798,0.8886586236102241,0.1438546053000859,0.8575443284852164,0.7045478831444468,0.9846163163227695,0.8664722133960042,0.8550578052444118,0.860243673835482
68,0.11621183689151492,0.8855365273941841,0.750254453692053,0.9877465843622174,0.8868697191189442,0.8910885553008744,0.8886192739009857,0.14369547260659082,0.8577516674995422,0.7057536356151104,0.9846615445400987,0.8673957368092877,0.8547671229711601,0.8605469310922282
