epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.9488091797941061,0.05309210603536179,0.023429616959608764,0.5729107347000327,0.028641765517016454,0.46457728698398126,0.05317018657722056,0.9724540917078653,0.030343068341414134,0.015299126990139484,0.4414630122979482,0.015550367546578249,0.6358110022544861,0.030351752365628877
2,0.8068294312416102,0.21999458381623932,0.05934047849491389,0.7849941046952399,0.1919730525927913,0.5704524557197134,0.22033616243187426,0.8361819203694661,0.13758112202088038,0.05287447651227315,0.9855381385485331,0.3851179087162018,0.08494393140077591,0.13732213576634725
3,0.6048863708772242,0.40399466148931973,0.17121849161406558,0.9635508534081456,0.3522799418430136,0.5494233179172683,0.4043829913693245,0.8109467768669129,0.179143115679423,0.09563268075386683,0.9863003627459208,0.5110719076792399,0.10960454583168029,0.1790745743115743
4,0.5016710962912049,0.5027976208664351,0.25004888453868906,0.9728703460709415,0.4440739527093842,0.6123320526546903,0.5031934987615656,0.5624617656071981,0.44265285770098367,0.26016802390416466,0.9830511776606242,0.4043128863970439,0.49466805458068847,0.4432212309042613
5,0.48234898032564105,0.5209055031188811,0.2625087666692156,0.9743687311808268,0.47122690101665277,0.6102817413782833,0.5215343382422771,0.6086372272173564,0.3935952655474345,0.2284256567557653,0.9847228900591533,0.43658822019894916,0.36223533193270363,0.39380654017130534
6,0.43522362516383933,0.5684606229215359,0.28096665707902874,0.9767218834221966,0.5096746361014819,0.6532684472273496,0.5691054828640588,0.5569008779525757,0.44889347434043886,0.27994215885798135,0.97770219484965,0.3417331067721049,0.6604028590520223,0.449283945163091
7,0.43323437934772735,0.5702932251222206,0.29524482651190326,0.9776190451098612,0.5233472993076851,0.6597868208130602,0.5710152263191814,0.7425930841763815,0.2547841787338257,0.12373040000597636,0.9869408814112345,0.5895833404858907,0.16585257808367412,0.25465431491533913
8,0.4074726144874136,0.5957707489781107,0.3152523099974751,0.9800800470390705,0.5480895138750173,0.6662391735247088,0.5964819847132622,0.5304343144098917,0.47385488986968993,0.2888986031214396,0.9834670488039653,0.4206338091691335,0.5462113936742147,0.4745551403363546
9,0.39887283566824916,0.6044639433273161,0.3188273716053176,0.9803763650081776,0.5475833436054012,0.6959765039710485,0.6051742304053772,0.5288640006383261,0.47555168708165485,0.2930713113149007,0.9860090986887614,0.48956194162368777,0.46939048687616985,0.47597050189971923
10,0.36312431337857487,0.6405778511204704,0.3366980094098884,0.982218618344779,0.5977984249391138,0.7056343978904314,0.6415638690845733,0.5082668209075928,0.49619428237279256,0.30777985175450645,0.986376535097758,0.503699738184611,0.4951852639516195,0.49664299885431923
11,0.3488540197863723,0.6552720467249552,0.35203963949624134,0.9830945342879505,0.6113202222669968,0.714435566756059,0.6562609652477482,0.4946172841389974,0.5098492018381755,0.3192812752723694,0.9863645617167155,0.5032552695274353,0.5224940331776937,0.5102787470817566
12,0.35839913469372375,0.6458797868253406,0.3594087261944909,0.9834797665326283,0.5981488633236098,0.7122208259322427,0.6468820282907197,0.4804015525182088,0.5256990734736124,0.3337937800089518,0.9861894305547079,0.49738622426986695,0.5639842168490092,0.5263228472073873
13,0.3370237639456084,0.6676390291464449,0.3730790673281609,0.9837147316547356,0.6184880845875852,0.7313897914758034,0.6688078962993943,0.48037619749704996,0.5253542145093282,0.3336975610256195,0.9861505095163982,0.4961609999338786,0.5644945947329203,0.5259424074490865
14,0.3352417068850713,0.6695491665541523,0.372806639482678,0.9836910280715737,0.6197273773376388,0.7369432260693123,0.6705592736250624,0.4792609167098999,0.5266918619473775,0.33525342027346294,0.9860808499654135,0.4940116214752197,0.5703092702229817,0.5272677580515543
15,0.3594789818079785,0.6450941717183148,0.36989247086473587,0.983554310268826,0.590605723135399,0.720770942643034,0.6460165088425581,0.47851511001586916,0.5274832153320312,0.3361391890048981,0.9860304506619771,0.4925139689445496,0.5741028372446696,0.5280809529622396
16,0.356472899416079,0.6480847793797451,0.37065679998911594,0.9837786163946595,0.5981320399627943,0.71498589021991,0.6491307004132255,0.4800948675473531,0.5258160916964213,0.3344155812263489,0.9861627380053203,0.49655991156895957,0.5650820962587992,0.5264453180631001
17,0.3425813608297997,0.6617561394116694,0.37218480971124435,0.9836386831521186,0.6090037684247951,0.7320343225893348,0.6628158723665809,0.47931473175684614,0.5266250212987263,0.3352369737625122,0.9860962088902792,0.49452811002731323,0.5694650403658549,0.5272154315312704
18,0.3543498993722678,0.6500230082357773,0.3697262842847843,0.9837007016846628,0.6008573193542083,0.7170797510179205,0.651049139323058,0.47698842525482177,0.5291115546226501,0.3379317041238149,0.9858999848365784,0.4886925228436788,0.5830691925684611,0.529725546836853
19,0.35013674525700833,0.6546094245982893,0.3728509275399475,0.9837158452782165,0.6022361082460744,0.727853394919373,0.6555324737672452,0.4781068992614746,0.5279175790150961,0.3367594301700592,0.986004289786021,0.49174606839815777,0.5760919761657715,0.5285183548927307
20,0.33593321147591176,0.6685600260692814,0.3726161037029241,0.9837608586256753,0.6185326455819486,0.7354775629059634,0.6695533922625712,0.4787738299369812,0.5270867355664571,0.33586181004842125,0.9860534962018331,0.4932556382815043,0.5722222987810771,0.527664893468221
21,0.3376388943155205,0.6665865979612074,0.36914294095151756,0.983768555853102,0.6166439581198323,0.7342174677335052,0.6675188593591503,0.4794558580716451,0.5263896298408508,0.33518443544705706,0.9861147014300028,0.495070899327596,0.5681652220090231,0.5269638395309448
22,0.34194766873061055,0.6625842951764964,0.37212145167970495,0.9837956175659642,0.6149957862365928,0.7244182196931807,0.6636431712895532,0.47969631671905516,0.526191778977712,0.33502090732256573,0.986150503953298,0.4961593969662984,0.5663158043225607,0.5267731515566508
23,0.3561410938047801,0.6486891249213556,0.37122904752641417,0.9837376870691575,0.5977388491935601,0.7201235177942398,0.649642289086223,0.48095162709554035,0.5246186876296997,0.33328458746274314,0.9862278572718303,0.49860303560892744,0.5597314842542013,0.5251963114738465
24,0.34813887181908193,0.65632866006909,0.37129510101244506,0.9838897555765479,0.6093994929934993,0.7196913967630277,0.6572857569363784,0.47867092688878377,0.5275138513247172,0.3364917540550232,0.9860719966888428,0.49383381605148313,0.5725284266471863,0.5281382314364116
25,0.3451331384254224,0.659302628401554,0.3709198039790195,0.9836957900211064,0.6087779325467569,0.726178911599246,0.6603196245251279,0.47952611605326334,0.5263605960210165,0.33497711817423503,0.9861344838142395,0.49573415915171304,0.5673460721969604,0.5269480752944946
