epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.9000756920182279,0.09975174125949186,0.0521068554953672,0.41076021561665194,0.0551592613129677,0.5902937103861144,0.1005990385892801,0.8987786285579205,0.10147972384999905,0.05308041275878038,0.40902124824268477,0.05617820045777729,0.5962552353739738,0.10234638935487185
2,0.4317794842645526,0.585963003220968,0.4070172585696647,0.8875600485397237,0.5437828079364928,0.7550726226264877,0.5880838181058478,0.2762975219104971,0.7249414032059056,0.5331168949071851,0.9695938330675874,0.7291623364601817,0.7304574096841472,0.7273310337747846
3,0.2741828938680036,0.7267679924677525,0.536732860840857,0.9692425634711981,0.7121890851163438,0.7562662108934352,0.7293647932154792,0.25470384636095594,0.7462150779153619,0.5576955133250782,0.9714189799768584,0.7351983865456921,0.7676138106201377,0.7489877050476414
4,0.25287082445408615,0.747764772469444,0.5615685854240188,0.9717912281464253,0.7367020765585559,0.7714780690148473,0.750419399834105,0.2408455147274903,0.7597021348774433,0.5756793511765343,0.9719514953238624,0.7234233713575772,0.8095509250249181,0.7624654791184834
5,0.24015646680657352,0.7603802816676242,0.5766220058846686,0.9733018103454795,0.7491147065136049,0.7834009416401386,0.7630625296650189,0.2276385101888861,0.7729018820183617,0.5917933069701705,0.9745644895093781,0.764569818441357,0.7901262523872512,0.7758742671992097
6,0.2309873319630112,0.7695039516048772,0.5878909172357193,0.9743760233478886,0.7586550813700471,0.7912948538682291,0.7722223679135952,0.23564570077827998,0.7646745081458773,0.5807122010737658,0.9722533034426826,0.7213953334305968,0.8237918743065425,0.7677328155509063
7,0.21872337508414472,0.7817460617848805,0.6035922531570707,0.9757948849084122,0.772652641204851,0.8007282968610525,0.7844501655282718,0.21992742057357514,0.7804973396871772,0.5983580185898713,0.9744165970810822,0.7422588164252895,0.8321575543710164,0.7835028522780964
8,0.20526199894292013,0.7951895683737737,0.6209430387908859,0.9773818379534143,0.7866392854068961,0.812971864294793,0.7979191730597189,0.20887180896742003,0.7915168500372342,0.615123248259936,0.9766774241413388,0.7818155836846147,0.8095134544585433,0.7943539518330779
9,0.19088136138660566,0.8095652680577976,0.6408348277743373,0.9790622867377741,0.8028348829331142,0.8247447520760554,0.8123231294697949,0.19977934445653642,0.8006224552435535,0.6276224165090493,0.9772078996258122,0.7718468665012291,0.8408763738615173,0.804073265088456
10,0.17707249109766313,0.8233950700876969,0.6604087582922408,0.9806667904236487,0.8189007026542511,0.8358103317607727,0.8261797937697598,0.18694678374699183,0.8134298148964133,0.6423331866306918,0.9791073453213487,0.8003948043499675,0.83416904934815,0.8160596436687878
11,0.1607701966006841,0.8397009956783482,0.6841410250802126,0.9825205476954579,0.8374167060745614,0.8496712603207145,0.8426097602184329,0.1786826870271138,0.8217242541057723,0.6554721524672849,0.9809026159346104,0.8443897095109735,0.806478427456958,0.8241744291569505
12,0.14305800585342304,0.8574360732787422,0.7122787221201828,0.984596927783319,0.8581960672246558,0.8640613442819033,0.8605227020702192,0.16503101055111205,0.835375864058733,0.6766596851604325,0.9820387219744069,0.8393321808959756,0.838353732334716,0.8381903235401426
13,0.13214487263134547,0.8683851781700339,0.729470764020724,0.9858125537367803,0.8682407692873052,0.8759177722302931,0.8715935741950359,0.1641054307775838,0.836323691798108,0.6781091631523201,0.9821977418448243,0.8425983515168939,0.837039233318397,0.8391622618905136
14,0.13137155771255493,0.8691589542265449,0.7308747012700353,0.9859470462958727,0.8710578280900206,0.874588864323284,0.872361160681716,0.16404343023896217,0.8363728911748954,0.6781872266105243,0.9823243618011475,0.8486545538263661,0.83110169001988,0.8391344674995967
15,0.1305777524997081,0.869949827902019,0.7320921294657248,0.9860250332525798,0.8725518527041588,0.8747269988858274,0.8731723954635007,0.1633288636803627,0.8370869580124106,0.679622762969562,0.9823390772300107,0.8458607095692839,0.8353625658367362,0.8399361068648952
16,0.13017831995551074,0.8703494181058237,0.7327402855402657,0.9860671536464777,0.873001089851771,0.8752098601045353,0.8736018750018307,0.16343889864427702,0.8369732845042434,0.6795359456113407,0.9823946170508862,0.8492999273751464,0.8317018960203443,0.8397617835019316
17,0.12989157385059766,0.870644887643201,0.7334078099312527,0.9861123937049082,0.8734305595446911,0.8752678699259248,0.8738983600799527,0.1629005420420851,0.8375190517732075,0.6804888386811528,0.9823847870741572,0.8461490518280438,0.8359229442264352,0.8403614679617541
18,0.13019969779998064,0.8703355101336326,0.7336162284814886,0.9861242052699838,0.8731346572084087,0.8750453744349735,0.8736200796972428,0.16326708825571196,0.8371519488947732,0.6792506213699069,0.9824454965335983,0.8512608180088657,0.8300555316465241,0.8398696668446064
19,0.12984102605176823,0.8706911727786064,0.734104962620352,0.9861577411315271,0.8733631895322885,0.8754793758104954,0.8739762439259461,0.16273384807365282,0.8376913219690323,0.6810972142432418,0.9824389017054013,0.8479403241404465,0.8345527957592692,0.8405528249485152
20,0.12960148509591818,0.8709314026470695,0.7343775759051953,0.9861846209636757,0.8743578984535166,0.8750554827441063,0.8742006033925074,0.16253145624484336,0.8378980260874543,0.6812297627329826,0.9824411214462349,0.8471502448831286,0.8357223932232175,0.8407562752919537
21,0.12844088327671802,0.8720839984182801,0.7357282866058605,0.9862524909632546,0.874943973097418,0.8766972477148686,0.8754023857680815,0.1623305869953973,0.8381149811404092,0.6816234876002584,0.9824295054589,0.8455385209194252,0.8377770435597215,0.8410006176148143
22,0.12928994864757573,0.8712427070630449,0.7350143117031881,0.9862156815028617,0.8742284189377513,0.8757863132549184,0.8745323668367097,0.16211861531649316,0.8383066329572882,0.682277858789478,0.9823963860315936,0.8427530479218278,0.8410496967179435,0.8412679109190192
23,0.12947600135313614,0.8710667509585619,0.7351290108636022,0.9862208506092429,0.8740551131112235,0.8756303068782602,0.8743669246988637,0.16210161362375533,0.8383407534233162,0.6822871720152242,0.9824405583952155,0.8448466898075172,0.8389905739043441,0.8412741470549788
