epoch,train_loss,train_dice,train_iou,train_acc,train_pre,train_rec,train_f1,val_loss,val_dice,val_iou,val_acc,val_pre,val_rec,val_f1
1,0.944321318467458,0.05547356326133013,0.02811726862564683,0.3115224835773309,0.029053740110248326,0.7112314159671466,0.05572981033474207,0.9389146447181702,0.06064463555812836,0.03102736237148444,0.25481017331282296,0.0317494301746289,0.7748614549636841,0.06089060753583908
2,0.48648788332939147,0.5274445369839669,0.2899064803496003,0.9163705547650655,0.5248418048334619,0.6400423236191273,0.5302296070381999,0.2853727459907532,0.7226643919944763,0.4673281848430634,0.9809149821599324,0.6488950371742248,0.8301920970280965,0.7269497950871785
3,0.2563963105281194,0.7499356885751088,0.4875292455156644,0.9859917879104614,0.7458765228589376,0.7733437945445378,0.7553956737120946,0.2212476174036662,0.784298038482666,0.5336590766906738,0.9864816268285116,0.7546854376792907,0.8301952163378398,0.7902007579803467
4,0.22322546144326527,0.7821503619352976,0.5401184777418773,0.9879400710264842,0.7746634383996328,0.8077144791682561,0.7887987772623698,0.22213228543599448,0.7812435746192932,0.5109450380007426,0.987315293153127,0.8122883319854737,0.7647872567176819,0.7869440158208211
5,0.20958112279574076,0.794529476761818,0.5613659714659055,0.9886878162622452,0.7891506950060526,0.8194138735532761,0.8016008655230205,0.19936180512110394,0.8046271721522014,0.5754994034767151,0.9885225256284078,0.8189953327178955,0.8053829749425252,0.8116984327634176
6,0.19597875873247783,0.8077057222525279,0.5849378113945325,0.9894392351309459,0.8007788429657619,0.8344914336999257,0.815604430437088,0.21263105471928914,0.7916254957516988,0.5649888396263123,0.9883875489234925,0.8537216782569885,0.750440506140391,0.7983265558878581
7,0.1920311540365219,0.8112180938323339,0.5923236032327016,0.9896164655685424,0.8047703842322032,0.8387019246816635,0.8193082829316457,0.1896103262901306,0.8133667548497517,0.6097706993420918,0.988424293200175,0.7803823868433635,0.8671752770741781,0.8210508664449055
8,0.18370502293109894,0.8196800957123439,0.6078711410363515,0.9901993155479432,0.8148328870534897,0.8450049976507823,0.8282852391401927,0.18275589148203533,0.820694355169932,0.6089012702306111,0.989322570959727,0.8155884981155396,0.8427481333414714,0.8286060253779094
9,0.17938408255577087,0.8239351232846578,0.6188417226076126,0.9906184683243434,0.8192456483840942,0.8493633300065995,0.8329533497492473,0.1838541865348816,0.8191983540852864,0.6141579866409301,0.9894146919250488,0.8314698060353597,0.8249110182126363,0.8274928251902263
10,0.16954883138338725,0.8336513181527455,0.6281448185443879,0.9910228530565898,0.8319743474324545,0.8552842368682225,0.8429338226715724,0.17725871801376342,0.8258419990539551,0.6227022846539815,0.9896053671836853,0.8141708175341288,0.8559717059135437,0.8341789007186889
